,return_id,sku_id,date,return_qty,reason,location
8793,R08794,SKU017,2024-03-10,3,Late Delivery,Mumbai
8794,R08795,SKU017,2024-03-10,3,Other,Hyderabad
8795,R08796,SKU017,2024-03-10,2,Other,Hyderabad
8796,R08797,SKU017,2024-03-10,2,Other,Delhi
8797,R08798,SKU017,2024-03-10,3,Damaged,Hyderabad
8798,R08799,SKU017,2024-03-10,3,Wrong Item,Mumbai
8799,R08800,SKU017,2024-03-10,1,Damaged,Hyderabad
8800,R08801,SKU017,2024-03-10,2,Late Delivery,Delhi
8801,R08802,SKU017,2024-03-10,2,Other,Chennai
8802,R08803,SKU017,2024-03-10,3,Wrong Item,Bangalore
8803,R08804,SKU017,2024-03-10,1,Late Delivery,Bangalore
8804,R08805,SKU017,2024-03-10,3,Other,Chennai
8805,R08806,SKU018,2024-03-10,1,Other,Mumbai
8806,R08807,SKU018,2024-03-10,1,Other,Hyderabad
8807,R08808,SKU018,2024-03-10,2,Damaged,Chennai
8808,R08809,SKU018,2024-03-10,1,Late Delivery,Mumbai
8809,R08810,SKU018,2024-03-10,3,Other,Delhi
8810,R08811,SKU018,2024-03-10,2,Other,Chennai
8811,R08812,SKU018,2024-03-10,2,Wrong Item,Delhi
8812,R08813,SKU018,2024-03-10,3,Damaged,Bangalore
8813,R08814,SKU018,2024-03-10,1,Damaged,Mumbai
8814,R08815,SKU018,2024-03-10,2,Damaged,Hyderabad
8815,R08816,SKU018,2024-03-10,3,Damaged,Mumbai
8816,R08817,SKU018,2024-03-10,1,Late Delivery,Hyderabad
8817,R08818,SKU018,2024-03-10,3,Wrong Item,Hyderabad
8818,R08819,SKU018,2024-03-10,1,Wrong Item,Bangalore
8819,R08820,SKU018,2024-03-10,3,Other,Hyderabad
8820,R08821,SKU018,2024-03-10,1,Other,Delhi
8821,R08822,SKU018,2024-03-10,1,Other,Bangalore
8822,R08823,SKU018,2024-03-10,1,Late Delivery,Bangalore
8823,R08824,SKU018,2024-03-10,1,Damaged,Chennai
8824,R08825,SKU018,2024-03-10,1,Wrong Item,Bangalore
8825,R08826,SKU018,2024-03-10,1,Damaged,Delhi
8826,R08827,SKU018,2024-03-10,1,Other,Mumbai
8827,R08828,SKU018,2024-03-10,3,Late Delivery,Chennai
8828,R08829,SKU018,2024-03-10,1,Late Delivery,Chennai
8829,R08830,SKU019,2024-03-10,1,Other,Chennai
8830,R08831,SKU019,2024-03-10,2,Late Delivery,Delhi
8831,R08832,SKU019,2024-03-10,2,Other,Hyderabad
8832,R08833,SKU019,2024-03-10,2,Wrong Item,Mumbai
8833,R08834,SKU019,2024-03-10,1,Damaged,Chennai
8834,R08835,SKU019,2024-03-10,3,Damaged,Delhi
8835,R08836,SKU019,2024-03-10,1,Wrong Item,Hyderabad
8836,R08837,SKU019,2024-03-10,1,Damaged,Delhi
8837,R08838,SKU019,2024-03-10,1,Wrong Item,Mumbai
8838,R08839,SKU019,2024-03-10,2,Other,Hyderabad
8839,R08840,SKU019,2024-03-10,2,Wrong Item,Bangalore
8840,R08841,SKU019,2024-03-10,3,Other,Delhi
8841,R08842,SKU019,2024-03-10,2,Late Delivery,Delhi
8842,R08843,SKU019,2024-03-10,2,Damaged,Delhi
8843,R08844,SKU019,2024-03-10,3,Damaged,Bangalore
8844,R08845,SKU019,2024-03-10,2,Late Delivery,Chennai
8845,R08846,SKU019,2024-03-10,1,Damaged,Bangalore
8846,R08847,SKU019,2024-03-10,2,Damaged,Bangalore
8847,R08848,SKU019,2024-03-10,2,Damaged,Mumbai
8848,R08849,SKU019,2024-03-10,2,Damaged,Mumbai
8849,R08850,SKU019,2024-03-10,3,Wrong Item,Delhi
8850,R08851,SKU019,2024-03-10,2,Damaged,Hyderabad
8851,R08852,SKU019,2024-03-10,1,Damaged,Chennai
8852,R08853,SKU019,2024-03-10,2,Damaged,Delhi
8853,R08854,SKU019,2024-03-10,1,Wrong Item,Mumbai
8854,R08855,SKU020,2024-03-10,3,Wrong Item,Delhi
8855,R08856,SKU020,2024-03-10,3,Other,Hyderabad
8856,R08857,SKU020,2024-03-10,2,Other,Chennai
8857,R08858,SKU020,2024-03-10,3,Other,Hyderabad
8858,R08859,SKU020,2024-03-10,2,Late Delivery,Delhi
8859,R08860,SKU020,2024-03-10,2,Other,Mumbai
8860,R08861,SKU020,2024-03-10,3,Damaged,Chennai
8861,R08862,SKU020,2024-03-10,2,Wrong Item,Bangalore
8862,R08863,SKU020,2024-03-10,3,Wrong Item,Bangalore
8863,R08864,SKU020,2024-03-10,3,Wrong Item,Bangalore
8864,R08865,SKU020,2024-03-10,3,Wrong Item,Chennai
8865,R08866,SKU021,2024-03-10,1,Other,Bangalore
8866,R08867,SKU021,2024-03-10,3,Damaged,Chennai
8867,R08868,SKU021,2024-03-10,1,Damaged,Bangalore
8868,R08869,SKU021,2024-03-10,2,Wrong Item,Bangalore
8869,R08870,SKU021,2024-03-10,2,Damaged,Bangalore
8870,R08871,SKU021,2024-03-10,1,Wrong Item,Chennai
8871,R08872,SKU021,2024-03-10,3,Other,Chennai
8872,R08873,SKU021,2024-03-10,2,Late Delivery,Delhi
8873,R08874,SKU021,2024-03-10,2,Other,Bangalore
8874,R08875,SKU021,2024-03-10,2,Wrong Item,Mumbai
8875,R08876,SKU021,2024-03-10,3,Damaged,Mumbai
8876,R08877,SKU021,2024-03-10,2,Other,Delhi
8877,R08878,SKU021,2024-03-10,2,Late Delivery,Bangalore
8878,R08879,SKU021,2024-03-10,2,Damaged,Mumbai
8879,R08880,SKU021,2024-03-10,1,Late Delivery,Delhi
8880,R08881,SKU021,2024-03-10,2,Other,Chennai
8881,R08882,SKU021,2024-03-10,3,Damaged,Bangalore
8882,R08883,SKU021,2024-03-10,2,Late Delivery,Delhi
8883,R08884,SKU021,2024-03-10,1,Wrong Item,Chennai
8884,R08885,SKU022,2024-03-10,3,Wrong Item,Hyderabad
8885,R08886,SKU022,2024-03-10,3,Late Delivery,Hyderabad
8886,R08887,SKU022,2024-03-10,2,Other,Hyderabad
8887,R08888,SKU022,2024-03-10,2,Late Delivery,Bangalore
8888,R08889,SKU022,2024-03-10,3,Wrong Item,Delhi
8889,R08890,SKU022,2024-03-10,1,Damaged,Chennai
8890,R08891,SKU022,2024-03-10,1,Late Delivery,Bangalore
8891,R08892,SKU022,2024-03-10,1,Late Delivery,Mumbai
8892,R08893,SKU022,2024-03-10,1,Damaged,Delhi
8893,R08894,SKU022,2024-03-10,2,Damaged,Mumbai
8894,R08895,SKU022,2024-03-10,3,Wrong Item,Mumbai
8895,R08896,SKU022,2024-03-10,1,Damaged,Chennai
8896,R08897,SKU022,2024-03-10,3,Damaged,Hyderabad
8897,R08898,SKU022,2024-03-10,3,Late Delivery,Chennai
8898,R08899,SKU023,2024-03-10,3,Damaged,Bangalore
8899,R08900,SKU023,2024-03-10,1,Other,Mumbai
8900,R08901,SKU023,2024-03-10,2,Late Delivery,Delhi
8901,R08902,SKU023,2024-03-10,3,Wrong Item,Bangalore
8902,R08903,SKU023,2024-03-10,3,Late Delivery,Hyderabad
8903,R08904,SKU023,2024-03-10,2,Wrong Item,Hyderabad
8904,R08905,SKU023,2024-03-10,2,Wrong Item,Bangalore
8905,R08906,SKU023,2024-03-10,3,Wrong Item,Delhi
8906,R08907,SKU023,2024-03-10,3,Wrong Item,Delhi
8907,R08908,SKU023,2024-03-10,1,Damaged,Hyderabad
8908,R08909,SKU023,2024-03-10,2,Other,Mumbai
8909,R08910,SKU023,2024-03-10,2,Other,Bangalore
8910,R08911,SKU023,2024-03-10,1,Other,Delhi
8911,R08912,SKU023,2024-03-10,1,Wrong Item,Bangalore
8912,R08913,SKU024,2024-03-10,2,Other,Bangalore
8913,R08914,SKU024,2024-03-10,3,Late Delivery,Delhi
8914,R08915,SKU024,2024-03-10,2,Late Delivery,Delhi
8915,R08916,SKU024,2024-03-10,3,Wrong Item,Mumbai
8916,R08917,SKU024,2024-03-10,3,Damaged,Hyderabad
8917,R08918,SKU024,2024-03-10,3,Late Delivery,Hyderabad
8918,R08919,SKU024,2024-03-10,2,Damaged,Mumbai
8919,R08920,SKU024,2024-03-10,1,Other,Hyderabad
8920,R08921,SKU024,2024-03-10,3,Other,Mumbai
8921,R08922,SKU024,2024-03-10,2,Other,Hyderabad
8922,R08923,SKU024,2024-03-10,2,Damaged,Chennai
8923,R08924,SKU024,2024-03-10,3,Late Delivery,Bangalore
8924,R08925,SKU024,2024-03-10,1,Other,Chennai
8925,R08926,SKU024,2024-03-10,1,Other,Chennai
8926,R08927,SKU024,2024-03-10,2,Damaged,Hyderabad
8927,R08928,SKU024,2024-03-10,3,Late Delivery,Chennai
8928,R08929,SKU024,2024-03-10,3,Late Delivery,Delhi
8929,R08930,SKU024,2024-03-10,3,Late Delivery,Hyderabad
8930,R08931,SKU024,2024-03-10,3,Wrong Item,Delhi
8931,R08932,SKU024,2024-03-10,1,Wrong Item,Chennai
8932,R08933,SKU024,2024-03-10,1,Other,Chennai
8933,R08934,SKU024,2024-03-10,3,Damaged,Delhi
8934,R08935,SKU024,2024-03-10,3,Other,Bangalore
8935,R08936,SKU024,2024-03-10,1,Damaged,Hyderabad
8936,R08937,SKU024,2024-03-10,1,Wrong Item,Hyderabad
8937,R08938,SKU024,2024-03-10,1,Other,Chennai
8938,R08939,SKU024,2024-03-10,3,Late Delivery,Delhi
8939,R08940,SKU025,2024-03-10,2,Wrong Item,Delhi
8940,R08941,SKU025,2024-03-10,3,Wrong Item,Mumbai
8941,R08942,SKU025,2024-03-10,2,Late Delivery,Delhi
8942,R08943,SKU025,2024-03-10,1,Wrong Item,Hyderabad
8943,R08944,SKU025,2024-03-10,3,Damaged,Delhi
8944,R08945,SKU025,2024-03-10,3,Other,Chennai
8945,R08946,SKU025,2024-03-10,1,Damaged,Delhi
8946,R08947,SKU025,2024-03-10,3,Late Delivery,Mumbai
8947,R08948,SKU025,2024-03-10,1,Damaged,Chennai
8948,R08949,SKU025,2024-03-10,2,Damaged,Delhi
8949,R08950,SKU026,2024-03-10,1,Late Delivery,Bangalore
8950,R08951,SKU026,2024-03-10,2,Other,Hyderabad
8951,R08952,SKU026,2024-03-10,3,Late Delivery,Hyderabad
8952,R08953,SKU026,2024-03-10,1,Other,Mumbai
8953,R08954,SKU026,2024-03-10,2,Damaged,Hyderabad
8954,R08955,SKU026,2024-03-10,1,Wrong Item,Hyderabad
8955,R08956,SKU026,2024-03-10,2,Damaged,Bangalore
8956,R08957,SKU026,2024-03-10,2,Wrong Item,Mumbai
8957,R08958,SKU026,2024-03-10,1,Other,Chennai
8958,R08959,SKU026,2024-03-10,2,Other,Mumbai
8959,R08960,SKU026,2024-03-10,2,Other,Mumbai
8960,R08961,SKU026,2024-03-10,1,Wrong Item,Chennai
8961,R08962,SKU026,2024-03-10,2,Wrong Item,Bangalore
8962,R08963,SKU026,2024-03-10,2,Wrong Item,Mumbai
8963,R08964,SKU026,2024-03-10,2,Other,Delhi
8964,R08965,SKU026,2024-03-10,3,Wrong Item,Chennai
8965,R08966,SKU026,2024-03-10,3,Other,Mumbai
8966,R08967,SKU026,2024-03-10,3,Damaged,Mumbai
8967,R08968,SKU026,2024-03-10,3,Other,Hyderabad
8968,R08969,SKU026,2024-03-10,3,Other,Chennai
8969,R08970,SKU026,2024-03-10,1,Wrong Item,Bangalore
8970,R08971,SKU026,2024-03-10,2,Damaged,Delhi
8971,R08972,SKU026,2024-03-10,2,Late Delivery,Chennai
8972,R08973,SKU027,2024-03-10,3,Other,Delhi
8973,R08974,SKU027,2024-03-10,2,Damaged,Chennai
8974,R08975,SKU027,2024-03-10,3,Wrong Item,Mumbai
8975,R08976,SKU027,2024-03-10,1,Other,Hyderabad
8976,R08977,SKU027,2024-03-10,3,Wrong Item,Mumbai
8977,R08978,SKU027,2024-03-10,1,Damaged,Chennai
8978,R08979,SKU027,2024-03-10,3,Other,Mumbai
8979,R08980,SKU027,2024-03-10,1,Other,Delhi
8980,R08981,SKU027,2024-03-10,2,Late Delivery,Chennai
8981,R08982,SKU027,2024-03-10,1,Late Delivery,Bangalore
8982,R08983,SKU027,2024-03-10,2,Damaged,Delhi
8983,R08984,SKU027,2024-03-10,2,Late Delivery,Mumbai
8984,R08985,SKU027,2024-03-10,3,Late Delivery,Delhi
8985,R08986,SKU027,2024-03-10,2,Damaged,Hyderabad
8986,R08987,SKU027,2024-03-10,2,Wrong Item,Bangalore
8987,R08988,SKU027,2024-03-10,1,Damaged,Chennai
8988,R08989,SKU027,2024-03-10,3,Late Delivery,Bangalore
8989,R08990,SKU028,2024-03-10,2,Other,Chennai
8990,R08991,SKU028,2024-03-10,1,Other,Bangalore
8991,R08992,SKU028,2024-03-10,2,Late Delivery,Mumbai
8992,R08993,SKU028,2024-03-10,2,Late Delivery,Delhi
8993,R08994,SKU028,2024-03-10,1,Other,Mumbai
8994,R08995,SKU028,2024-03-10,2,Other,Bangalore
8995,R08996,SKU028,2024-03-10,2,Wrong Item,Hyderabad
8996,R08997,SKU028,2024-03-10,2,Late Delivery,Chennai
8997,R08998,SKU028,2024-03-10,2,Late Delivery,Delhi
8998,R08999,SKU028,2024-03-10,2,Late Delivery,Chennai
8999,R09000,SKU028,2024-03-10,3,Other,Hyderabad
9000,R09001,SKU028,2024-03-10,1,Other,Mumbai
9001,R09002,SKU028,2024-03-10,2,Wrong Item,Mumbai
9002,R09003,SKU028,2024-03-10,2,Wrong Item,Hyderabad
9003,R09004,SKU028,2024-03-10,3,Late Delivery,Chennai
9004,R09005,SKU028,2024-03-10,3,Damaged,Bangalore
9005,R09006,SKU028,2024-03-10,2,Other,Hyderabad
9006,R09007,SKU028,2024-03-10,3,Other,Delhi
9007,R09008,SKU029,2024-03-10,1,Damaged,Hyderabad
9008,R09009,SKU029,2024-03-10,1,Late Delivery,Bangalore
9009,R09010,SKU029,2024-03-10,2,Wrong Item,Bangalore
9010,R09011,SKU029,2024-03-10,2,Wrong Item,Chennai
9011,R09012,SKU029,2024-03-10,3,Late Delivery,Delhi
9012,R09013,SKU029,2024-03-10,2,Late Delivery,Delhi
9013,R09014,SKU029,2024-03-10,1,Other,Delhi
9014,R09015,SKU029,2024-03-10,1,Other,Bangalore
9015,R09016,SKU029,2024-03-10,2,Damaged,Hyderabad
9016,R09017,SKU029,2024-03-10,3,Other,Hyderabad
9017,R09018,SKU029,2024-03-10,1,Other,Delhi
9018,R09019,SKU029,2024-03-10,2,Late Delivery,Delhi
9019,R09020,SKU029,2024-03-10,2,Wrong Item,Chennai
9020,R09021,SKU029,2024-03-10,1,Damaged,Delhi
9021,R09022,SKU029,2024-03-10,3,Other,Chennai
9022,R09023,SKU029,2024-03-10,2,Late Delivery,Hyderabad
9023,R09024,SKU029,2024-03-10,3,Other,Chennai
9024,R09025,SKU029,2024-03-10,1,Wrong Item,Mumbai
9025,R09026,SKU029,2024-03-10,3,Other,Hyderabad
9026,R09027,SKU029,2024-03-10,2,Other,Bangalore
9027,R09028,SKU029,2024-03-10,1,Other,Hyderabad
9028,R09029,SKU029,2024-03-10,3,Late Delivery,Hyderabad
9029,R09030,SKU029,2024-03-10,1,Other,Hyderabad
9030,R09031,SKU029,2024-03-10,1,Other,Mumbai
9031,R09032,SKU029,2024-03-10,1,Other,Chennai
9032,R09033,SKU030,2024-03-10,3,Wrong Item,Mumbai
9033,R09034,SKU030,2024-03-10,3,Damaged,Bangalore
9034,R09035,SKU030,2024-03-10,3,Damaged,Delhi
9035,R09036,SKU030,2024-03-10,1,Damaged,Hyderabad
9036,R09037,SKU030,2024-03-10,2,Damaged,Delhi
9037,R09038,SKU030,2024-03-10,3,Wrong Item,Mumbai
9038,R09039,SKU030,2024-03-10,3,Other,Delhi
9039,R09040,SKU030,2024-03-10,2,Damaged,Bangalore
9040,R09041,SKU030,2024-03-10,2,Wrong Item,Bangalore
9041,R09042,SKU030,2024-03-10,2,Late Delivery,Delhi
9042,R09043,SKU030,2024-03-10,1,Other,Delhi
9043,R09044,SKU031,2024-03-10,2,Other,Delhi
9044,R09045,SKU031,2024-03-10,3,Other,Mumbai
9045,R09046,SKU031,2024-03-10,3,Other,Chennai
9046,R09047,SKU031,2024-03-10,1,Other,Bangalore
9047,R09048,SKU031,2024-03-10,1,Wrong Item,Hyderabad
9048,R09049,SKU031,2024-03-10,1,Damaged,Delhi
9049,R09050,SKU031,2024-03-10,3,Wrong Item,Hyderabad
9050,R09051,SKU031,2024-03-10,3,Wrong Item,Hyderabad
9051,R09052,SKU031,2024-03-10,3,Late Delivery,Delhi
9052,R09053,SKU031,2024-03-10,3,Damaged,Bangalore
9053,R09054,SKU031,2024-03-10,3,Other,Bangalore
9054,R09055,SKU031,2024-03-10,1,Other,Chennai
9055,R09056,SKU031,2024-03-10,2,Late Delivery,Chennai
9056,R09057,SKU031,2024-03-10,1,Damaged,Delhi
9057,R09058,SKU031,2024-03-10,1,Late Delivery,Chennai
9058,R09059,SKU031,2024-03-10,3,Damaged,Delhi
9059,R09060,SKU031,2024-03-10,2,Wrong Item,Mumbai
9060,R09061,SKU032,2024-03-10,1,Wrong Item,Chennai
9061,R09062,SKU032,2024-03-10,3,Damaged,Mumbai
9062,R09063,SKU032,2024-03-10,3,Wrong Item,Hyderabad
9063,R09064,SKU032,2024-03-10,2,Other,Delhi
9064,R09065,SKU032,2024-03-10,2,Late Delivery,Mumbai
9065,R09066,SKU032,2024-03-10,3,Late Delivery,Delhi
9066,R09067,SKU032,2024-03-10,2,Late Delivery,Hyderabad
9067,R09068,SKU032,2024-03-10,3,Wrong Item,Bangalore
9068,R09069,SKU032,2024-03-10,3,Late Delivery,Mumbai
9069,R09070,SKU032,2024-03-10,1,Damaged,Chennai
9070,R09071,SKU032,2024-03-10,2,Damaged,Bangalore
9071,R09072,SKU033,2024-03-10,1,Wrong Item,Bangalore
9072,R09073,SKU033,2024-03-10,1,Other,Delhi
9073,R09074,SKU033,2024-03-10,1,Other,Bangalore
9074,R09075,SKU033,2024-03-10,1,Wrong Item,Hyderabad
9075,R09076,SKU033,2024-03-10,3,Late Delivery,Chennai
9076,R09077,SKU033,2024-03-10,1,Late Delivery,Bangalore
9077,R09078,SKU033,2024-03-10,1,Other,Chennai
9078,R09079,SKU033,2024-03-10,3,Damaged,Hyderabad
9079,R09080,SKU033,2024-03-10,3,Wrong Item,Bangalore
9080,R09081,SKU033,2024-03-10,3,Damaged,Bangalore
9081,R09082,SKU033,2024-03-10,1,Damaged,Delhi
9082,R09083,SKU033,2024-03-10,1,Late Delivery,Bangalore
9083,R09084,SKU033,2024-03-10,2,Other,Hyderabad
9084,R09085,SKU033,2024-03-10,3,Late Delivery,Delhi
9085,R09086,SKU033,2024-03-10,3,Late Delivery,Chennai
9086,R09087,SKU033,2024-03-10,3,Other,Bangalore
9087,R09088,SKU034,2024-03-10,2,Wrong Item,Delhi
9088,R09089,SKU034,2024-03-10,1,Late Delivery,Bangalore
9089,R09090,SKU034,2024-03-10,3,Damaged,Delhi
9090,R09091,SKU034,2024-03-10,1,Late Delivery,Delhi
9091,R09092,SKU034,2024-03-10,1,Damaged,Bangalore
9092,R09093,SKU034,2024-03-10,2,Other,Delhi
9093,R09094,SKU034,2024-03-10,2,Damaged,Hyderabad
9094,R09095,SKU034,2024-03-10,2,Wrong Item,Delhi
9095,R09096,SKU034,2024-03-10,3,Late Delivery,Chennai
9096,R09097,SKU034,2024-03-10,3,Damaged,Hyderabad
9097,R09098,SKU034,2024-03-10,1,Damaged,Mumbai
9098,R09099,SKU034,2024-03-10,3,Damaged,Mumbai
9099,R09100,SKU034,2024-03-10,1,Late Delivery,Bangalore
9100,R09101,SKU034,2024-03-10,1,Wrong Item,Chennai
9101,R09102,SKU034,2024-03-10,3,Other,Bangalore
9102,R09103,SKU034,2024-03-10,3,Damaged,Hyderabad
9103,R09104,SKU034,2024-03-10,3,Late Delivery,Delhi
9104,R09105,SKU034,2024-03-10,2,Other,Delhi
9105,R09106,SKU034,2024-03-10,1,Other,Hyderabad
9106,R09107,SKU034,2024-03-10,3,Other,Delhi
9107,R09108,SKU034,2024-03-10,3,Wrong Item,Hyderabad
9108,R09109,SKU034,2024-03-10,3,Wrong Item,Chennai
9109,R09110,SKU034,2024-03-10,2,Late Delivery,Bangalore
9110,R09111,SKU034,2024-03-10,1,Wrong Item,Bangalore
9111,R09112,SKU034,2024-03-10,3,Damaged,Delhi
9112,R09113,SKU034,2024-03-10,3,Wrong Item,Mumbai
9113,R09114,SKU034,2024-03-10,2,Late Delivery,Chennai
9114,R09115,SKU034,2024-03-10,3,Late Delivery,Bangalore
9115,R09116,SKU035,2024-03-10,2,Late Delivery,Chennai
9116,R09117,SKU035,2024-03-10,2,Damaged,Mumbai
9117,R09118,SKU035,2024-03-10,1,Wrong Item,Mumbai
9118,R09119,SKU035,2024-03-10,1,Late Delivery,Chennai
9119,R09120,SKU035,2024-03-10,2,Damaged,Chennai
9120,R09121,SKU035,2024-03-10,2,Damaged,Bangalore
9121,R09122,SKU035,2024-03-10,1,Damaged,Mumbai
9122,R09123,SKU035,2024-03-10,1,Wrong Item,Hyderabad
9123,R09124,SKU035,2024-03-10,3,Other,Mumbai
9124,R09125,SKU035,2024-03-10,2,Late Delivery,Delhi
9125,R09126,SKU035,2024-03-10,3,Other,Delhi
9126,R09127,SKU035,2024-03-10,3,Late Delivery,Chennai
9127,R09128,SKU035,2024-03-10,2,Damaged,Chennai
9128,R09129,SKU035,2024-03-10,2,Wrong Item,Chennai
9129,R09130,SKU035,2024-03-10,2,Other,Mumbai
9130,R09131,SKU035,2024-03-10,3,Late Delivery,Mumbai
9131,R09132,SKU035,2024-03-10,1,Damaged,Mumbai
9132,R09133,SKU036,2024-03-10,1,Other,Chennai
9133,R09134,SKU036,2024-03-10,3,Other,Delhi
9134,R09135,SKU036,2024-03-10,1,Wrong Item,Mumbai
9135,R09136,SKU036,2024-03-10,3,Late Delivery,Delhi
9136,R09137,SKU036,2024-03-10,3,Other,Bangalore
9137,R09138,SKU036,2024-03-10,1,Late Delivery,Bangalore
9138,R09139,SKU036,2024-03-10,3,Damaged,Hyderabad
9139,R09140,SKU036,2024-03-10,3,Late Delivery,Bangalore
9140,R09141,SKU036,2024-03-10,3,Late Delivery,Bangalore
9141,R09142,SKU036,2024-03-10,1,Late Delivery,Chennai
9142,R09143,SKU036,2024-03-10,3,Late Delivery,Hyderabad
9143,R09144,SKU036,2024-03-10,1,Damaged,Bangalore
9144,R09145,SKU036,2024-03-10,2,Other,Bangalore
9145,R09146,SKU036,2024-03-10,2,Wrong Item,Bangalore
9146,R09147,SKU036,2024-03-10,1,Other,Mumbai
9147,R09148,SKU037,2024-03-10,3,Damaged,Mumbai
9148,R09149,SKU037,2024-03-10,3,Other,Delhi
9149,R09150,SKU037,2024-03-10,1,Wrong Item,Delhi
9150,R09151,SKU037,2024-03-10,2,Wrong Item,Bangalore
9151,R09152,SKU037,2024-03-10,1,Late Delivery,Mumbai
9152,R09153,SKU037,2024-03-10,1,Late Delivery,Bangalore
9153,R09154,SKU037,2024-03-10,1,Damaged,Chennai
9154,R09155,SKU037,2024-03-10,1,Wrong Item,Chennai
9155,R09156,SKU037,2024-03-10,1,Damaged,Bangalore
9156,R09157,SKU037,2024-03-10,2,Other,Bangalore
9157,R09158,SKU037,2024-03-10,2,Late Delivery,Chennai
9158,R09159,SKU037,2024-03-10,1,Other,Bangalore
9159,R09160,SKU038,2024-03-10,3,Damaged,Mumbai
9160,R09161,SKU038,2024-03-10,1,Wrong Item,Bangalore
9161,R09162,SKU038,2024-03-10,3,Damaged,Chennai
9162,R09163,SKU038,2024-03-10,2,Other,Chennai
9163,R09164,SKU038,2024-03-10,2,Damaged,Bangalore
9164,R09165,SKU038,2024-03-10,3,Wrong Item,Hyderabad
9165,R09166,SKU038,2024-03-10,2,Other,Bangalore
9166,R09167,SKU038,2024-03-10,3,Wrong Item,Hyderabad
9167,R09168,SKU038,2024-03-10,3,Other,Mumbai
9168,R09169,SKU038,2024-03-10,1,Other,Mumbai
9169,R09170,SKU038,2024-03-10,2,Damaged,Bangalore
9170,R09171,SKU038,2024-03-10,2,Wrong Item,Chennai
9171,R09172,SKU038,2024-03-10,3,Wrong Item,Hyderabad
9172,R09173,SKU038,2024-03-10,1,Late Delivery,Hyderabad
9173,R09174,SKU038,2024-03-10,2,Damaged,Delhi
9174,R09175,SKU038,2024-03-10,2,Damaged,Bangalore
9175,R09176,SKU038,2024-03-10,1,Wrong Item,Hyderabad
9176,R09177,SKU038,2024-03-10,3,Damaged,Chennai
9177,R09178,SKU038,2024-03-10,2,Damaged,Hyderabad
9178,R09179,SKU038,2024-03-10,1,Late Delivery,Hyderabad
9179,R09180,SKU038,2024-03-10,1,Damaged,Mumbai
9180,R09181,SKU038,2024-03-10,3,Other,Delhi
9181,R09182,SKU038,2024-03-10,2,Damaged,Mumbai
9182,R09183,SKU038,2024-03-10,3,Damaged,Mumbai
9183,R09184,SKU038,2024-03-10,3,Other,Hyderabad
9184,R09185,SKU038,2024-03-10,1,Wrong Item,Delhi
9185,R09186,SKU038,2024-03-10,1,Damaged,Hyderabad
9186,R09187,SKU038,2024-03-10,3,Damaged,Hyderabad
9187,R09188,SKU039,2024-03-10,3,Other,Bangalore
9188,R09189,SKU039,2024-03-10,2,Wrong Item,Chennai
9189,R09190,SKU039,2024-03-10,1,Wrong Item,Hyderabad
9190,R09191,SKU039,2024-03-10,3,Wrong Item,Delhi
9191,R09192,SKU039,2024-03-10,2,Late Delivery,Bangalore
9192,R09193,SKU039,2024-03-10,2,Other,Hyderabad
9193,R09194,SKU039,2024-03-10,1,Other,Bangalore
9194,R09195,SKU039,2024-03-10,3,Wrong Item,Chennai
9195,R09196,SKU039,2024-03-10,1,Late Delivery,Chennai
9196,R09197,SKU039,2024-03-10,1,Wrong Item,Mumbai
9197,R09198,SKU039,2024-03-10,2,Other,Bangalore
9198,R09199,SKU039,2024-03-10,3,Late Delivery,Mumbai
9199,R09200,SKU039,2024-03-10,3,Wrong Item,Bangalore
9200,R09201,SKU039,2024-03-10,1,Damaged,Mumbai
9201,R09202,SKU039,2024-03-10,3,Late Delivery,Hyderabad
9202,R09203,SKU039,2024-03-10,3,Other,Chennai
9203,R09204,SKU039,2024-03-10,3,Damaged,Hyderabad
9204,R09205,SKU039,2024-03-10,1,Damaged,Hyderabad
9205,R09206,SKU039,2024-03-10,1,Other,Chennai
9206,R09207,SKU039,2024-03-10,1,Other,Hyderabad
9207,R09208,SKU039,2024-03-10,2,Wrong Item,Chennai
9208,R09209,SKU039,2024-03-10,2,Other,Mumbai
9209,R09210,SKU039,2024-03-10,2,Damaged,Bangalore
9210,R09211,SKU039,2024-03-10,2,Wrong Item,Bangalore
9211,R09212,SKU039,2024-03-10,3,Damaged,Hyderabad
9212,R09213,SKU040,2024-03-10,2,Wrong Item,Delhi
9213,R09214,SKU040,2024-03-10,1,Damaged,Hyderabad
9214,R09215,SKU040,2024-03-10,3,Other,Delhi
9215,R09216,SKU040,2024-03-10,2,Wrong Item,Hyderabad
9216,R09217,SKU040,2024-03-10,1,Other,Hyderabad
9217,R09218,SKU040,2024-03-10,1,Wrong Item,Chennai
9218,R09219,SKU040,2024-03-10,3,Wrong Item,Hyderabad
9219,R09220,SKU040,2024-03-10,3,Wrong Item,Hyderabad
9220,R09221,SKU040,2024-03-10,1,Damaged,Delhi
9221,R09222,SKU040,2024-03-10,2,Damaged,Delhi
9222,R09223,SKU040,2024-03-10,3,Other,Chennai
9223,R09224,SKU040,2024-03-10,2,Late Delivery,Chennai
9224,R09225,SKU040,2024-03-10,3,Other,Hyderabad
9225,R09226,SKU040,2024-03-10,2,Wrong Item,Chennai
9226,R09227,SKU040,2024-03-10,3,Wrong Item,Delhi
